generation,run_name,front,middle,back,total_thickness_cm,split,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,low_energy_build_ratio,spectrum_softening_factor,li_breeding_proxy,score
3,gen03_017__TiB2__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,TiB2,W_Ti_B4C_60_30_10_wt,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.7479e-01 seconds |    Reading cross sections          = 9.6887e-01 seconds |  Total time in simulation          = 2.8731e+01 seconds |    Time in transport only          = 2.8708e+01 seconds |    Time in active batches          = 2.8731e+01 seconds |    Time accumulating tallies       = 1.6361e-02 seconds |    Time writing statepoints        = 3.5757e-03 seconds |  Total time for finalization       = 9.7131e-04 seconds |  Total time elapsed                = 2.9710e+01 seconds |  Calculation Rate (active)         = 417665 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10584 +/- 0.00015 |  | ,0.12791695273761766,0.1394355824370779,0.035232722583763795,1.090047718093216,0.27543434884688744,0.15555451727482622,0.7477652963718598,2.7148585479816685,0.0,0.11723609182485491
3,gen03_018__W__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,W,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3666e+00 seconds |    Reading cross sections          = 9.8403e-01 seconds |  Total time in simulation          = 2.4348e+01 seconds |    Time in transport only          = 2.4317e+01 seconds |    Time in active batches          = 2.4348e+01 seconds |    Time accumulating tallies       = 2.3769e-02 seconds |    Time writing statepoints        = 3.4108e-03 seconds |  Total time for finalization       = 9.7527e-04 seconds |  Total time elapsed                = 2.5717e+01 seconds |  Calculation Rate (active)         = 492863 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.20479 +/- 0.00017 |  | ,0.136362372334232,0.12848095589123604,0.04346945694784073,0.9422024103271086,0.31877897255479387,0.2268046725296427,0.7319472700706215,2.296096458959703,0.27999999999999997,0.14076334832845677
3,gen03_019__Li2O__TiB2__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,Li2O,TiB2,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9771e-01 seconds |    Reading cross sections          = 9.9193e-01 seconds |  Total time in simulation          = 2.3464e+01 seconds |    Time in transport only          = 2.3441e+01 seconds |    Time in active batches          = 2.3464e+01 seconds |    Time accumulating tallies       = 1.5623e-02 seconds |    Time writing statepoints        = 3.5728e-03 seconds |  Total time for finalization       = 1.0216e-03 seconds |  Total time elapsed                = 2.4466e+01 seconds |  Calculation Rate (active)         = 511430 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02034 +/- 0.00016 |  | ,0.1099254341142832,0.128456896514144,0.043573727589364016,1.1685821170430375,0.39639350019816977,0.22064549625676802,1.5584008114174135,3.931448953232145,0.08399999999999999,0.11577910074336506
3,gen03_020__PbLi__Li2O__W_Ti_B4C_60_30_10_wt__10p0cm__15_35_50,PbLi,Li2O,W_Ti_B4C_60_30_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0763e+00 seconds |    Reading cross sections          = 1.0710e+00 seconds |  Total time in simulation          = 2.3974e+01 seconds |    Time in transport only          = 2.3941e+01 seconds |    Time in active batches          = 2.3974e+01 seconds |    Time accumulating tallies       = 2.7699e-02 seconds |    Time writing statepoints        = 3.3160e-03 seconds |  Total time for finalization       = 9.9087e-04 seconds |  Total time elapsed                = 2.5056e+01 seconds |  Calculation Rate (active)         = 500532 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.16544 +/- 0.00017 |  | ,0.11820737607549728,0.13823767055628042,0.050157693320508914,1.169450461940633,0.424319488222748,0.2503068837903822,1.569541290021028,3.6989611214919846,0.33775,0.11443805373240484
3,gen03_021__PbLi__Li2O__W_Ti_B4C_60_30_10_wt__10p0cm__33_33_34,PbLi,Li2O,W_Ti_B4C_60_30_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1048e+00 seconds |    Reading cross sections          = 1.0993e+00 seconds |  Total time in simulation          = 2.2018e+01 seconds |    Time in transport only          = 2.1995e+01 seconds |    Time in active batches          = 2.2018e+01 seconds |    Time accumulating tallies       = 1.5999e-02 seconds |    Time writing statepoints        = 3.3748e-03 seconds |  Total time for finalization       = 9.7542e-04 seconds |  Total time elapsed                = 2.3128e+01 seconds |  Calculation Rate (active)         = 545017 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.24302 +/- 0.00016 |  | ,0.12085362740165115,0.11842601086377945,0.05574589149165392,0.9799127540474757,0.4612678385431094,0.30847119319150695,1.8695448629842768,4.053057045766031,0.39105,0.11514353123957294
3,gen03_022__TiB2__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__5p0cm__15_35_50,TiB2,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,5.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.8449e-01 seconds |    Reading cross sections          = 9.7876e-01 seconds |  Total time in simulation          = 2.0466e+01 seconds |    Time in transport only          = 2.0453e+01 seconds |    Time in active batches          = 2.0466e+01 seconds |    Time accumulating tallies       = 6.0415e-03 seconds |    Time writing statepoints        = 3.3973e-03 seconds |  Total time for finalization       = 9.9321e-04 seconds |  Total time elapsed                = 2.1455e+01 seconds |  Calculation Rate (active)         = 586346 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04956 +/- 0.00012 |  | ,0.05522573351136161,0.06640253316197223,0.039750099914258916,1.2023839058346089,0.7197749561095664,0.5359687714230671,1.2866720921746324,1.7876033074767523,0.27999999999999997,0.5111196735970908
3,gen03_023__TiB2__W_Ti_B4C_Al2O3_55_25_10_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__15_35_50,TiB2,W_Ti_B4C_Al2O3_55_25_10_10_wt,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1355e+00 seconds |    Reading cross sections          = 1.1302e+00 seconds |  Total time in simulation          = 2.9899e+01 seconds |    Time in transport only          = 2.9879e+01 seconds |    Time in active batches          = 2.9899e+01 seconds |    Time accumulating tallies       = 1.3059e-02 seconds |    Time writing statepoints        = 3.4319e-03 seconds |  Total time for finalization       = 1.0105e-03 seconds |  Total time elapsed                = 3.1040e+01 seconds |  Calculation Rate (active)         = 401354 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08798 +/- 0.00014 |  | ,0.1257184322271493,0.13597363342414906,0.03631120980863758,1.0815727735012681,0.2888296422837196,0.15740954274055813,0.7246760371152904,2.5090085331551686,0.0,0.1332375636782438
4,gen04_000__PbLi__PbLi__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__25_25_50,PbLi,PbLi,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1801e+00 seconds |    Reading cross sections          = 1.1743e+00 seconds |  Total time in simulation          = 2.6051e+01 seconds |    Time in transport only          = 2.6018e+01 seconds |    Time in active batches          = 2.6051e+01 seconds |    Time accumulating tallies       = 2.6468e-02 seconds |    Time writing statepoints        = 3.6708e-03 seconds |  Total time for finalization       = 9.8571e-04 seconds |  Total time elapsed                = 2.7236e+01 seconds |  Calculation Rate (active)         = 460642 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.32897 +/- 0.00015 |  | ,0.12619465808226477,0.14700865681600003,0.051238298989435986,1.1649356561524726,0.4060258949791231,0.26687811358411834,1.7819855984009394,4.3888471657710255,0.23375,0.09972057018900572
4,gen04_001__PbLi__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,PbLi,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1956e+00 seconds |    Reading cross sections          = 1.1900e+00 seconds |  Total time in simulation          = 2.4184e+01 seconds |    Time in transport only          = 2.4139e+01 seconds |    Time in active batches          = 2.4184e+01 seconds |    Time accumulating tallies       = 3.8840e-02 seconds |    Time writing statepoints        = 3.4456e-03 seconds |  Total time for finalization       = 9.7397e-04 seconds |  Total time elapsed                = 2.5386e+01 seconds |  Calculation Rate (active)         = 496190 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.12713 +/- 0.00015 |  | ,0.11765284718480426,0.13334775036296126,0.04844313752290277,1.1334001135858964,0.41174641058036,0.25726813530886766,1.5856708513642708,3.85108603408472,0.33775,0.10725440514157754
4,gen04_002__PbLi__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,PbLi,W_Ti_B4C_60_30_10_wt,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9239e-01 seconds |    Reading cross sections          = 9.8708e-01 seconds |  Total time in simulation          = 2.8665e+01 seconds |    Time in transport only          = 2.8657e+01 seconds |    Time in active batches          = 2.8665e+01 seconds |    Time accumulating tallies       = 1.3139e-03 seconds |    Time writing statepoints        = 3.4271e-03 seconds |  Total time for finalization       = 9.7848e-04 seconds |  Total time elapsed                = 2.9664e+01 seconds |  Calculation Rate (active)         = 418627 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.30635 +/- 0.00018 |  | ,0.13019622995474578,0.15741145175319166,0.04594724415972864,1.2090323337926565,0.35290763930491076,0.21467011937205185,1.243444251345589,3.523426848452891,0.12705,0.11107747963031477
4,gen04_003__PbLi__Li2O__W_Ti_B4C_60_30_10_wt__10p0cm__25_25_50,PbLi,Li2O,W_Ti_B4C_60_30_10_wt,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0837e+00 seconds |    Reading cross sections          = 1.0783e+00 seconds |  Total time in simulation          = 2.4503e+01 seconds |    Time in transport only          = 2.4482e+01 seconds |    Time in active batches          = 2.4503e+01 seconds |    Time accumulating tallies       = 1.4138e-02 seconds |    Time writing statepoints        = 3.3704e-03 seconds |  Total time for finalization       = 1.0100e-03 seconds |  Total time elapsed                = 2.5592e+01 seconds |  Calculation Rate (active)         = 489734 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.22799 +/- 0.00015 |  | ,0.12197932164192463,0.14098758499778408,0.05103816243155259,1.155831850021752,0.4184165130986483,0.25401751637667686,1.600368729214745,3.8248221069711192,0.29625,0.11224405303298088
4,gen04_004__PbLi__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__33_33_34,PbLi,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1890e+00 seconds |    Reading cross sections          = 1.1835e+00 seconds |  Total time in simulation          = 2.2060e+01 seconds |    Time in transport only          = 2.2012e+01 seconds |    Time in active batches          = 2.2060e+01 seconds |    Time accumulating tallies       = 4.1518e-02 seconds |    Time writing statepoints        = 3.3494e-03 seconds |  Total time for finalization       = 9.9406e-04 seconds |  Total time elapsed                = 2.3255e+01 seconds |  Calculation Rate (active)         = 543973 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.21569 +/- 0.00017 |  | ,0.12059047292372656,0.11656659115751282,0.05395272609076076,0.9666318435556776,0.4474045484910391,0.314973772668877,1.7932159835165993,4.008041468448053,0.39105,0.11349852030218269
4,gen04_005__TiB2__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,TiB2,Li2O,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9886e-01 seconds |    Reading cross sections          = 9.9308e-01 seconds |  Total time in simulation          = 2.3016e+01 seconds |    Time in transport only          = 2.2995e+01 seconds |    Time in active batches          = 2.3016e+01 seconds |    Time accumulating tallies       = 1.4540e-02 seconds |    Time writing statepoints        = 3.4787e-03 seconds |  Total time for finalization       = 1.0082e-03 seconds |  Total time elapsed                = 2.4019e+01 seconds |  Calculation Rate (active)         = 521375 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03343 +/- 0.00013 |  | ,0.11183725864601388,0.1264411563301662,0.04548455774763851,1.1305816850391195,0.40670308176638836,0.23402343964981315,1.4830817045444284,3.646595688696739,0.27999999999999997,0.11374384046237299
4,gen04_006__PbLi__Li2O__W_Ti_B4C_60_30_10_wt__10p0cm__15_35_50,PbLi,Li2O,W_Ti_B4C_60_30_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0871e+00 seconds |    Reading cross sections          = 1.0816e+00 seconds |  Total time in simulation          = 2.3971e+01 seconds |    Time in transport only          = 2.3947e+01 seconds |    Time in active batches          = 2.3971e+01 seconds |    Time accumulating tallies       = 1.6777e-02 seconds |    Time writing statepoints        = 3.8025e-03 seconds |  Total time for finalization       = 9.7646e-04 seconds |  Total time elapsed                = 2.5063e+01 seconds |  Calculation Rate (active)         = 500611 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.16544 +/- 0.00017 |  | ,0.11820737607549726,0.13823767055628042,0.05015769332050892,1.1694504619406332,0.4243194882227481,0.2503068837903823,1.5695412900210282,3.6989611214919846,0.33775,0.11443805373240491
4,gen04_007__PbLi__Li2O__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__25_25_50,PbLi,Li2O,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2597e+00 seconds |    Reading cross sections          = 1.2544e+00 seconds |  Total time in simulation          = 2.5363e+01 seconds |    Time in transport only          = 2.5350e+01 seconds |    Time in active batches          = 2.5363e+01 seconds |    Time accumulating tallies       = 6.7717e-03 seconds |    Time writing statepoints        = 3.4434e-03 seconds |  Total time for finalization       = 9.9217e-04 seconds |  Total time elapsed                = 2.6629e+01 seconds |  Calculation Rate (active)         = 473133 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.21841 +/- 0.00014 |  | ,0.12162618741718058,0.1385110761113359,0.05079921208191175,1.1388260953723706,0.417666730830502,0.2609886966240619,1.5649786581330136,3.7469555093069946,0.29625,0.11500711326756591
4,gen04_008__W_Ti_B4C_60_30_10_wt__Li__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__25_25_50,W_Ti_B4C_60_30_10_wt,Li,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.9012e-01 seconds |    Reading cross sections          = 9.8425e-01 seconds |  Total time in simulation          = 2.4649e+01 seconds |    Time in transport only          = 2.4604e+01 seconds |    Time in active batches          = 2.4649e+01 seconds |    Time accumulating tallies       = 3.7779e-02 seconds |    Time writing statepoints        = 4.4390e-03 seconds |  Total time for finalization       = 9.4905e-04 seconds |  Total time elapsed                = 2.5643e+01 seconds |  Calculation Rate (active)         = 486840 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.16294 +/- 0.00017 |  | ,0.13363680223198526,0.11687941620270441,0.04240259293433985,0.8746050058860951,0.31729727310244643,0.21683780781054468,0.711382264928632,2.242005605581653,0.25,0.14502027433407952
4,gen04_009__Li4SiO4__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,Li4SiO4,W_Ti_B4C_60_30_10_wt,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2904e+00 seconds |    Reading cross sections          = 1.2852e+00 seconds |  Total time in simulation          = 2.7146e+01 seconds |    Time in transport only          = 2.7124e+01 seconds |    Time in active batches          = 2.7146e+01 seconds |    Time accumulating tallies       = 1.5836e-02 seconds |    Time writing statepoints        = 3.2936e-03 seconds |  Total time for finalization       = 9.7753e-04 seconds |  Total time elapsed                = 2.8443e+01 seconds |  Calculation Rate (active)         = 442055 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.06999 +/- 0.00014 |  | ,0.11058405622543771,0.14782014096365642,0.04366664872425823,1.336722001427664,0.39487291581382206,0.2026534201967507,1.1636777578709658,2.946967774369423,0.20790000000000003,0.13940963622257116
4,gen04_010__PbLi__Li2TiO3__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__25_25_50,PbLi,Li2TiO3,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2501e+00 seconds |    Reading cross sections          = 1.2447e+00 seconds |  Total time in simulation          = 2.5779e+01 seconds |    Time in transport only          = 2.5772e+01 seconds |    Time in active batches          = 2.5779e+01 seconds |    Time accumulating tallies       = 8.1615e-04 seconds |    Time writing statepoints        = 3.3782e-03 seconds |  Total time for finalization       = 9.7539e-04 seconds |  Total time elapsed                = 2.7036e+01 seconds |  Calculation Rate (active)         = 465492 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.21545 +/- 0.00013 |  | ,0.12259611549438816,0.13847730504151248,0.049633876190546114,1.129540723889015,0.40485684224487606,0.2523049392686609,1.5137254341962076,3.7389152812859128,0.30874999999999997,0.11010562225308156
4,gen04_011__TiB2__W__W_Ti_B4C_Al2O3_55_25_10_10_wt__5p0cm__15_35_50,TiB2,W,W_Ti_B4C_Al2O3_55_25_10_10_wt,5.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.6247e-01 seconds |    Reading cross sections          = 9.5650e-01 seconds |  Total time in simulation          = 2.4223e+01 seconds |    Time in transport only          = 2.4213e+01 seconds |    Time in active batches          = 2.4223e+01 seconds |    Time accumulating tallies       = 2.8842e-03 seconds |    Time writing statepoints        = 3.7020e-03 seconds |  Total time for finalization       = 9.7201e-04 seconds |  Total time elapsed                = 2.5189e+01 seconds |  Calculation Rate (active)         = 495404 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.23204 +/- 0.00015 |  | ,0.0656635434617072,0.08249672627324164,0.039824542264490344,1.2563550780860766,0.6064939563871494,0.4699371830195891,0.9087836661857476,1.4984216357312274,0.0,0.594964725889771
4,gen04_012__Li2O__PbLi__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,Li2O,PbLi,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1897e+00 seconds |    Reading cross sections          = 1.1842e+00 seconds |  Total time in simulation          = 2.5686e+01 seconds |    Time in transport only          = 2.5632e+01 seconds |    Time in active batches          = 2.5686e+01 seconds |    Time accumulating tallies       = 4.7429e-02 seconds |    Time writing statepoints        = 3.3790e-03 seconds |  Total time for finalization       = 9.9845e-04 seconds |  Total time elapsed                = 2.6881e+01 seconds |  Calculation Rate (active)         = 467188 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.22955 +/- 0.00016 |  | ,0.1146514465337227,0.14438113298047808,0.04980682308035132,1.259304939846624,0.43441949130316054,0.2556828519517577,1.8711598654908046,4.307264989157108,0.27649999999999997,0.10489275591085731
4,gen04_013__PbLi__Li2O__Li2O__10p0cm__25_25_50,PbLi,Li2O,Li2O,10.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.8494e-01 seconds |    Reading cross sections          = 4.7923e-01 seconds |  Total time in simulation          = 1.6262e+01 seconds |    Time in transport only          = 1.6220e+01 seconds |    Time in active batches          = 1.6262e+01 seconds |    Time accumulating tallies       = 3.5679e-02 seconds |    Time writing statepoints        = 3.2428e-03 seconds |  Total time for finalization       = 9.8778e-04 seconds |  Total time elapsed                = 1.6749e+01 seconds |  Calculation Rate (active)         = 737934 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11286 +/- 0.00013 |  | ,0.11625992384585694,0.09905707559792779,0.05210328584803133,0.8520311412663789,0.44816205038214546,0.4541266320274261,0.47657251884352136,1.0633932936518704,0.45625000000000004,0.4565939997817951
4,gen04_014__PbLi__Li2O__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm__33_33_34,PbLi,Li2O,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2515e+00 seconds |    Reading cross sections          = 1.2461e+00 seconds |  Total time in simulation          = 2.2412e+01 seconds |    Time in transport only          = 2.2392e+01 seconds |    Time in active batches          = 2.2412e+01 seconds |    Time accumulating tallies       = 1.4199e-02 seconds |    Time writing statepoints        = 3.4054e-03 seconds |  Total time for finalization       = 9.6474e-04 seconds |  Total time elapsed                = 2.3671e+01 seconds |  Calculation Rate (active)         = 535419 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.23516 +/- 0.00017 |  | ,0.12068469957398192,0.1173217086037638,0.055256686496999885,0.9721340734816467,0.45785991672562043,0.3135553806393109,1.7964387438455136,3.9235553893875323,0.39105,0.11852395766562406
