generation,run_name,l1,l1_li6,l1_pack,l2,l2_li6,l2_pack,l3,l3_li6,l3_pack,l4,l4_li6,l4_pack,total_thickness_cm,split,ok,message,front_flux,back_flux,attenuation_back_vs_front,h3_total,heat_frac_l1,score
0,gen00_011__Li4SiO4__Li2TiO3__Be__W__10p0cm__15_25_25_35,Li4SiO4,0.9,1.0,Li2TiO3,0.6,0.8,Be,0,0.7,W,0,1,10.0,15_25_25_35,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1692e+01 seconds |    Reading cross sections          = 1.1560e+01 seconds |  Total time in simulation          = 4.4083e+02 seconds |    Time in transport only          = 4.2706e+02 seconds |    Time in active batches          = 4.4083e+02 seconds |    Time accumulating tallies       = 1.3742e+01 seconds |    Time writing statepoints        = 1.7179e-02 seconds |  Total time for finalization       = 1.6984e-02 seconds |  Total time elapsed                = 4.5259e+02 seconds |  Calculation Rate (active)         = 54443.1 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25855 +/- 0.00012 |  | ,0.07729478526600858,0.051659145377606484,0.6683393349217865,0.03586495368568806,0.23914364577502248,0.1013299129689069
0,gen00_012__W_Ti_B4C_Cr_55_25_10_10_wt__Be__PbLi__W_Ti_B4C_Cr_55_25_10_10_wt__15p0cm__10_20_30_40,W_Ti_B4C_Cr_55_25_10_10_wt,0,1,Be,0,0.7,PbLi,0.9,1,W_Ti_B4C_Cr_55_25_10_10_wt,0,1,15.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3650e+01 seconds |    Reading cross sections          = 1.3535e+01 seconds |  Total time in simulation          = 6.1624e+02 seconds |    Time in transport only          = 6.0205e+02 seconds |    Time in active batches          = 6.1624e+02 seconds |    Time accumulating tallies       = 1.4125e+01 seconds |    Time writing statepoints        = 4.2932e-02 seconds |  Total time for finalization       = 3.8023e-02 seconds |  Total time elapsed                = 6.2998e+02 seconds |  Calculation Rate (active)         = 38946.1 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.38244 +/- 0.00011 |  | ,0.14432971029279573,0.02916186454404554,0.2020503227290214,0.02017907769738788,0.30110957756339335,0.05220397927438322
0,gen00_013__Li__Pb__TiB2__Li4SiO4__15p0cm__15_20_25_40,Li,0.3,1,Pb,0,1,TiB2,0,1.0,Li4SiO4,0.3,0.9,15.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.5733e+00 seconds |    Reading cross sections          = 6.4850e+00 seconds |  Total time in simulation          = 3.8996e+02 seconds |    Time in transport only          = 3.7581e+02 seconds |    Time in active batches          = 3.8996e+02 seconds |    Time accumulating tallies       = 1.4104e+01 seconds |    Time writing statepoints        = 2.0424e-02 seconds |  Total time for finalization       = 1.4734e-02 seconds |  Total time elapsed                = 3.9658e+02 seconds |  Calculation Rate (active)         = 61545.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14699 +/- 0.00012 |  | ,0.1170764170085439,0.03493455989329736,0.2983910917836504,0.06799210856404064,0.10279796255526144,0.0225411414012612
0,gen00_014__W__Li2TiO3__Pb__Be__15p0cm__20_25_25_30,W,0,1,Li2TiO3,0.6,0.8,Pb,0,1,Be,0,0.7,15.0,20_25_25_30,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.5680e+00 seconds |    Reading cross sections          = 9.4696e+00 seconds |  Total time in simulation          = 4.2452e+02 seconds |    Time in transport only          = 4.1041e+02 seconds |    Time in active batches          = 4.2452e+02 seconds |    Time accumulating tallies       = 1.4056e+01 seconds |    Time writing statepoints        = 4.8896e-02 seconds |  Total time for finalization       = 1.9571e-03 seconds |  Total time elapsed                = 4.3413e+02 seconds |  Calculation Rate (active)         = 56534.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.45327 +/- 0.00011 |  | ,0.16467663226303772,0.034515187449604176,0.20959371694262682,0.03726354359955322,0.4595982099172934,0.03619225791357969
0,gen00_015__SiC__B4C__PbLi__Li2O__15p0cm__15_20_25_40,SiC,0,0.7,B4C,0,0.7,PbLi,0.6,1,Li2O,0.6,1.0,15.0,15_20_25_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.0505e+00 seconds |    Reading cross sections          = 8.9159e+00 seconds |  Total time in simulation          = 3.5874e+02 seconds |    Time in transport only          = 3.4494e+02 seconds |    Time in active batches          = 3.5874e+02 seconds |    Time accumulating tallies       = 1.3736e+01 seconds |    Time writing statepoints        = 5.2559e-02 seconds |  Total time for finalization       = 2.3066e-02 seconds |  Total time elapsed                = 3.6785e+02 seconds |  Calculation Rate (active)         = 66901 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04207 +/- 0.00010 |  | ,0.11081674203085208,0.03784305929829374,0.34149225653789744,0.06992677468073158,0.2153340938260472,0.02769551898614071
0,gen00_016__B4C__Pb__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__15p0cm__15_20_25_40,B4C,0,0.8,Pb,0,1,Li2O,0.3,1.0,W_Ti_B4C_Al2O3_55_25_10_10_wt,0,1,15.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.6397e+01 seconds |    Reading cross sections          = 1.6242e+01 seconds |  Total time in simulation          = 5.1507e+02 seconds |    Time in transport only          = 5.0114e+02 seconds |    Time in active batches          = 5.1507e+02 seconds |    Time accumulating tallies       = 1.3873e+01 seconds |    Time writing statepoints        = 4.8605e-02 seconds |  Total time for finalization       = 1.9618e-03 seconds |  Total time elapsed                = 5.3153e+02 seconds |  Calculation Rate (active)         = 46595.6 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14238 +/- 0.00013 |  | ,0.12247096321197759,0.028877399679568483,0.23578976536329135,0.08100758974516986,0.19746113333535348,0.016414195566773253
0,gen00_017__Li4SiO4__Li4SiO4__W__W__20p0cm__20_25_25_30,Li4SiO4,0.6,1.0,Li4SiO4,0.9,0.8,W,0,1,W,0,1,20.0,20_25_25_30,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8935e+00 seconds |    Reading cross sections          = 7.7793e+00 seconds |  Total time in simulation          = 3.9555e+02 seconds |    Time in transport only          = 3.8118e+02 seconds |    Time in active batches          = 3.9555e+02 seconds |    Time accumulating tallies       = 1.4289e+01 seconds |    Time writing statepoints        = 5.7030e-02 seconds |  Total time for finalization       = 1.9196e-03 seconds |  Total time elapsed                = 4.0346e+02 seconds |  Calculation Rate (active)         = 60675.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14008 +/- 0.00012 |  | ,0.1520680951232605,0.023253439963735904,0.15291465277372987,0.08018728862447189,0.37770324487468926,0.012365167193191678
0,gen00_018__B4C__SiC__TiB2__W_Ti_B4C_Cr_55_25_10_10_wt__15p0cm__15_20_25_40,B4C,0,0.9,SiC,0,1.0,TiB2,0,0.9,W_Ti_B4C_Cr_55_25_10_10_wt,0,1,15.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3516e+01 seconds |    Reading cross sections          = 1.3442e+01 seconds |  Total time in simulation          = 4.8230e+02 seconds |    Time in transport only          = 4.6795e+02 seconds |    Time in active batches          = 4.8230e+02 seconds |    Time accumulating tallies       = 1.4280e+01 seconds |    Time writing statepoints        = 5.5387e-02 seconds |  Total time for finalization       = 2.0129e-03 seconds |  Total time elapsed                = 4.9586e+02 seconds |  Calculation Rate (active)         = 49761.7 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.94628 +/- 0.00010 |  | ,0.11702536576829761,0.028039436821566982,0.23960136024768502,0.017417319497317604,0.19453784962590825,0.06383744802137466
0,gen00_019__W_Ti_B4C_Al2O3_55_25_10_10_wt__SiC__Li2O__Be12Ti__15p0cm__15_20_25_40,W_Ti_B4C_Al2O3_55_25_10_10_wt,0,1,SiC,0,0.9,Li2O,0.6,0.9,Be12Ti,0,1.0,15.0,15_20_25_40,True,ch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1675e+01 seconds |    Reading cross sections          = 1.1555e+01 seconds |  Total time in simulation          = 4.3836e+02 seconds |    Time in transport only          = 4.2416e+02 seconds |    Time in active batches          = 4.3836e+02 seconds |    Time accumulating tallies       = 1.4125e+01 seconds |    Time writing statepoints        = 6.0813e-02 seconds |  Total time for finalization       = 2.0212e-03 seconds |  Total time elapsed                = 4.5008e+02 seconds |  Calculation Rate (active)         = 54749 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10350 +/- 0.00011 |  | ,0.14199544418346852,0.03349562604291387,0.23589225862510818,0.05372176286725469,0.41503909239768033,0.028421896010094812
0,gen00_020__Pb__W_Ti_B4C_Cr_55_25_10_10_wt__Li4SiO4__Li4SiO4__10p0cm__15_25_25_35,Pb,0,1,W_Ti_B4C_Cr_55_25_10_10_wt,0,1,Li4SiO4,0.3,0.9,Li4SiO4,0.3,0.8,10.0,15_25_25_35,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.2380e+00 seconds |    Reading cross sections          = 8.1655e+00 seconds |  Total time in simulation          = 5.0383e+02 seconds |    Time in transport only          = 4.9003e+02 seconds |    Time in active batches          = 5.0383e+02 seconds |    Time accumulating tallies       = 1.3758e+01 seconds |    Time writing statepoints        = 2.3697e-02 seconds |  Total time for finalization       = 2.2415e-02 seconds |  Total time elapsed                = 5.1210e+02 seconds |  Calculation Rate (active)         = 47635.4 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14742 +/- 0.00010 |  | ,0.09781701856142705,0.03125315296532712,0.31950629271838615,0.04615490627257673,0.10474374921452913,0.03450036423041667
0,gen00_021__PbLi__W_Ti_B4C_Cr_55_25_10_10_wt__Li2O__W__20p0cm__20_25_25_30,PbLi,0.9,1,W_Ti_B4C_Cr_55_25_10_10_wt,0,1,Li2O,0.6,0.7,W,0,1,20.0,20_25_25_30,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1631e+01 seconds |    Reading cross sections          = 1.1514e+01 seconds |  Total time in simulation          = 5.5890e+02 seconds |    Time in transport only          = 5.4593e+02 seconds |    Time in active batches          = 5.5890e+02 seconds |    Time accumulating tallies       = 1.2930e+01 seconds |    Time writing statepoints        = 2.4448e-02 seconds |  Total time for finalization       = 1.4015e-02 seconds |  Total time elapsed                = 5.7061e+02 seconds |  Calculation Rate (active)         = 42941.7 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.34999 +/- 0.00013 |  | ,0.19370853986490555,0.018956692574491958,0.09786193519249364,0.05855509638494197,0.19632337895553928,0.009210474662135067
0,gen00_022__Pb__B4C__Be__SiC__15p0cm__15_20_25_40,Pb,0,1,B4C,0,0.9,Be,0,0.7,SiC,0,0.6,15.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.1908e+00 seconds |    Reading cross sections          = 6.0793e+00 seconds |  Total time in simulation          = 3.3923e+02 seconds |    Time in transport only          = 3.2496e+02 seconds |    Time in active batches          = 3.3923e+02 seconds |    Time accumulating tallies       = 1.4202e+01 seconds |    Time writing statepoints        = 5.5149e-02 seconds |  Total time for finalization       = 2.6936e-02 seconds |  Total time elapsed                = 3.4546e+02 seconds |  Calculation Rate (active)         = 70749.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.18610 +/- 0.00011 |  | ,0.13608510216926104,0.03709355469076488,0.2725761607955319,0.012557170021459872,0.17747085585225728,0.09140154277270891
0,gen00_023__TiB2__TiB2__Li2O__Li__20p0cm__10_20_30_40,TiB2,0,1.0,TiB2,0,0.8,Li2O,0.3,0.7,Li,0.9,1,20.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2930e+00 seconds |    Reading cross sections          = 1.2274e+00 seconds |  Total time in simulation          = 2.8999e+02 seconds |    Time in transport only          = 2.7633e+02 seconds |    Time in active batches          = 2.8999e+02 seconds |    Time accumulating tallies       = 1.3594e+01 seconds |    Time writing statepoints        = 3.6743e-02 seconds |  Total time for finalization       = 1.9468e-03 seconds |  Total time elapsed                = 2.9130e+02 seconds |  Calculation Rate (active)         = 82761.6 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.97665 +/- 0.00009 |  | ,0.16493587857460695,0.031129257339730876,0.18873551108923758,0.07722316964731991,0.26925787244866073,0.014567307140320432
0,gen00_024__Li2TiO3__SiC__Be12Ti__PbLi__20p0cm__20_25_25_30,Li2TiO3,0.9,0.9,SiC,0,0.6,Be12Ti,0,0.7,PbLi,0.3,1,20.0,20_25_25_30,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0960e+01 seconds |    Reading cross sections          = 1.0811e+01 seconds |  Total time in simulation          = 3.0069e+02 seconds |    Time in transport only          = 2.8886e+02 seconds |    Time in active batches          = 3.0069e+02 seconds |    Time accumulating tallies       = 1.1787e+01 seconds |    Time writing statepoints        = 1.7339e-02 seconds |  Total time for finalization       = 1.4016e-02 seconds |  Total time elapsed                = 3.1170e+02 seconds |  Calculation Rate (active)         = 79816.9 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11413 +/- 0.00011 |  | ,0.15459072581906397,0.04057883385217715,0.2624920326700026,0.02601219882420304,0.49038077228727295,0.06307406330451128
0,gen00_025__PbLi__Li4SiO4__Be12Ti__Be12Ti__10p0cm__10_20_30_40,PbLi,0.6,1,Li4SiO4,0.9,0.6,Be12Ti,0,0.7,Be12Ti,0,0.7,10.0,10_20_30_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.5768e+00 seconds |    Reading cross sections          = 9.4810e+00 seconds |  Total time in simulation          = 3.0828e+02 seconds |    Time in transport only          = 2.9721e+02 seconds |    Time in active batches          = 3.0828e+02 seconds |    Time accumulating tallies       = 1.1034e+01 seconds |    Time writing statepoints        = 1.7120e-02 seconds |  Total time for finalization       = 1.5784e-03 seconds |  Total time elapsed                = 3.1789e+02 seconds |  Calculation Rate (active)         = 77852.3 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25224 +/- 0.00013 |  | ,0.08053640584159454,0.053209672635714966,0.6606909270370473,0.01881778511695415,0.10906836564915261,0.15382442218076128
0,gen00_026__Li4SiO4__PbLi__W_Ti_B4C_60_30_10_wt__Pb__20p0cm__15_25_25_35,Li4SiO4,0.9,0.9,PbLi,0.9,1,W_Ti_B4C_60_30_10_wt,0,1,Pb,0,1,20.0,15_25_25_35,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.4473e+01 seconds |    Reading cross sections          = 1.4355e+01 seconds |  Total time in simulation          = 2.6693e+02 seconds |    Time in transport only          = 2.5945e+02 seconds |    Time in active batches          = 2.6693e+02 seconds |    Time accumulating tallies       = 7.4479e+00 seconds |    Time writing statepoints        = 7.2866e-03 seconds |  Total time for finalization       = 1.2546e-03 seconds |  Total time elapsed                = 2.8147e+02 seconds |  Calculation Rate (active)         = 89911.8 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.27807 +/- 0.00011 |  | ,0.15973524823199375,0.020549931374744417,0.12864994797452867,0.039249291019943615,0.3298779659309112,0.019332369760723653
0,gen00_027__W_Ti_B4C_60_30_10_wt__TiB2__Li4SiO4__W_Ti_B4C_60_30_10_wt__20p0cm__10_20_30_40,W_Ti_B4C_60_30_10_wt,0,1,TiB2,0,0.6,Li4SiO4,0.6,0.8,W_Ti_B4C_60_30_10_wt,0,1,20.0,10_20_30_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2027e+01 seconds |    Reading cross sections          = 1.1906e+01 seconds |  Total time in simulation          = 2.3518e+02 seconds |    Time in transport only          = 2.2780e+02 seconds |    Time in active batches          = 2.3518e+02 seconds |    Time accumulating tallies       = 7.3587e+00 seconds |    Time writing statepoints        = 3.9697e-03 seconds |  Total time for finalization       = 1.1832e-03 seconds |  Total time elapsed                = 2.4722e+02 seconds |  Calculation Rate (active)         = 102049 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08597 +/- 0.00012 |  | ,0.19436692405039624,0.017425821480334495,0.0896542534974534,0.04773663445144122,0.31805984819995137,0.011203755509288477
1,gen01_000__TiB2__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Al2O3_55_25_10_10_wt__Li2O__20p0cm__15_20_25_40,TiB2,0.0,0.6,W_Ti_B4C_60_30_10_wt,0.0,1.0,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,Li2O,0.6,0.9,20.0,15_20_25_40,True, 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.1827e+00 seconds |    Reading cross sections          = 2.0914e+00 seconds |  Total time in simulation          = 6.2547e+02 seconds |    Time in transport only          = 6.1151e+02 seconds |    Time in active batches          = 6.2547e+02 seconds |    Time accumulating tallies       = 1.3914e+01 seconds |    Time writing statepoints        = 2.6251e-02 seconds |  Total time for finalization       = 2.2402e-02 seconds |  Total time elapsed                = 6.2769e+02 seconds |  Calculation Rate (active)         = 38371.1 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.07684 +/- 0.00012 |  | ,0.1723223448244345,0.010148346673251443,0.05889164683541641,0.04582967414066298,0.17784235584658328,0.006823285533599439
