run_name,material,thickness_cm,ok,message,front_flux,mid_flux,back_mesh_flux,attenuation_mid_vs_front,attenuation_back_vs_front
W__0p5cm,W,0.5,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 3.4032e-01 seconds |    Reading cross sections          = 3.3665e-01 seconds |  Total time in simulation          = 8.4198e+00 seconds |    Time in transport only          = 7.9220e+00 seconds |    Time in active batches          = 8.4198e+00 seconds |    Time accumulating tallies       = 7.7619e-03 seconds |    Time writing statepoints        = 4.8867e-01 seconds |  Total time for finalization       = 1.1028e-04 seconds |  Total time elapsed                = 8.7615e+00 seconds |  Calculation Rate (active)         = 1.42521e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.06401 +/- 0.00008 |  | ,0.004958629717526806,0.006123027397471632,0.005694106085038772,1.234822470375059,1.1483225022655645
W_Ti_B4C_60_30_10_wt__0p5cm,W_Ti_B4C_60_30_10_wt,0.5,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0429e-01 seconds |    Reading cross sections          = 6.0040e-01 seconds |  Total time in simulation          = 9.2405e+00 seconds |    Time in transport only          = 8.8079e+00 seconds |    Time in active batches          = 9.2405e+00 seconds |    Time accumulating tallies       = 7.7931e-03 seconds |    Time writing statepoints        = 4.2309e-01 seconds |  Total time for finalization       = 1.1642e-04 seconds |  Total time elapsed                = 9.8476e+00 seconds |  Calculation Rate (active)         = 1.29863e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03101 +/- 0.00006 |  | ,0.004837611832129654,0.005942021124329922,0.005492672604260239,1.2282963847709285,1.1354099491364542
W_Ti_B4C_60_30_10_wt__1p0cm,W_Ti_B4C_60_30_10_wt,1.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0658e-01 seconds |    Reading cross sections          = 6.0253e-01 seconds |  Total time in simulation          = 9.2555e+00 seconds |    Time in transport only          = 9.2325e+00 seconds |    Time in active batches          = 9.2555e+00 seconds |    Time accumulating tallies       = 1.8540e-02 seconds |    Time writing statepoints        = 2.3844e-03 seconds |  Total time for finalization       = 1.3287e-04 seconds |  Total time elapsed                = 9.8649e+00 seconds |  Calculation Rate (active)         = 1.29653e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05890 +/- 0.00008 |  | ,0.011773353859365905,0.013263236055230908,0.011321024948253303,1.1265469647529345,0.9615802840451647
W_Ti_B4C_60_30_10_wt__2p0cm,W_Ti_B4C_60_30_10_wt,2.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0278e-01 seconds |    Reading cross sections          = 5.9890e-01 seconds |  Total time in simulation          = 1.0781e+01 seconds |    Time in transport only          = 1.0748e+01 seconds |    Time in active batches          = 1.0781e+01 seconds |    Time accumulating tallies       = 2.7426e-02 seconds |    Time writing statepoints        = 2.4353e-03 seconds |  Total time for finalization       = 1.3163e-04 seconds |  Total time elapsed                = 1.1386e+01 seconds |  Calculation Rate (active)         = 1.11311e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10421 +/- 0.00011 |  | ,0.027756740988007386,0.03094572510425525,0.022736648704185052,1.1148904375202298,0.8191397078644311
W_Ti_B4C_60_30_10_wt__5p0cm,W_Ti_B4C_60_30_10_wt,5.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.2346e-01 seconds |    Reading cross sections          = 6.1951e-01 seconds |  Total time in simulation          = 1.5027e+01 seconds |    Time in transport only          = 1.4991e+01 seconds |    Time in active batches          = 1.5027e+01 seconds |    Time accumulating tallies       = 3.1035e-02 seconds |    Time writing statepoints        = 2.3249e-03 seconds |  Total time for finalization       = 1.3771e-04 seconds |  Total time elapsed                = 1.5654e+01 seconds |  Calculation Rate (active)         = 798550 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17018 +/- 0.00015 |  | ,0.08219852325397212,0.0934460049591026,0.044972538160626026,1.1368331359236064,0.54712099901932
W_Ti_B4C_60_30_10_wt__10p0cm,W_Ti_B4C_60_30_10_wt,10.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.9753e-01 seconds |    Reading cross sections          = 5.9364e-01 seconds |  Total time in simulation          = 2.0235e+01 seconds |    Time in transport only          = 2.0194e+01 seconds |    Time in active batches          = 2.0235e+01 seconds |    Time accumulating tallies       = 3.6113e-02 seconds |    Time writing statepoints        = 2.3918e-03 seconds |  Total time for finalization       = 1.3855e-04 seconds |  Total time elapsed                = 2.0836e+01 seconds |  Calculation Rate (active)         = 593021 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.17547 +/- 0.00016 |  | ,0.17347842757412038,0.16083991768640202,0.03956778541165864,0.9271465042400246,0.2280847593845806
W_Ti_B4C_Cr_55_25_10_10_wt__0p5cm,W_Ti_B4C_Cr_55_25_10_10_wt,0.5,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8386e-01 seconds |    Reading cross sections          = 7.8000e-01 seconds |  Total time in simulation          = 9.3585e+00 seconds |    Time in transport only          = 9.3296e+00 seconds |    Time in active batches          = 9.3585e+00 seconds |    Time accumulating tallies       = 2.4262e-02 seconds |    Time writing statepoints        = 2.4363e-03 seconds |  Total time for finalization       = 1.4302e-04 seconds |  Total time elapsed                = 1.0147e+01 seconds |  Calculation Rate (active)         = 1.28225e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02749 +/- 0.00006 |  | ,0.004801901807773576,0.005889649750397756,0.005456272288086725,1.2265244034901495,1.1362731906041517
W_Ti_B4C_Cr_55_25_10_10_wt__1p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,1.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.7620e-01 seconds |    Reading cross sections          = 7.7237e-01 seconds |  Total time in simulation          = 9.4924e+00 seconds |    Time in transport only          = 9.4677e+00 seconds |    Time in active batches          = 9.4924e+00 seconds |    Time accumulating tallies       = 1.9831e-02 seconds |    Time writing statepoints        = 2.4518e-03 seconds |  Total time for finalization       = 1.3878e-04 seconds |  Total time elapsed                = 1.0273e+01 seconds |  Calculation Rate (active)         = 1.26417e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05230 +/- 0.00008 |  | ,0.011654400480222628,0.01307903245291394,0.011239874823969457,1.1222398333667094,0.964431833541621
W_Ti_B4C_Cr_55_25_10_10_wt__2p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,2.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8798e-01 seconds |    Reading cross sections          = 7.8393e-01 seconds |  Total time in simulation          = 1.0703e+01 seconds |    Time in transport only          = 1.0669e+01 seconds |    Time in active batches          = 1.0703e+01 seconds |    Time accumulating tallies       = 2.8966e-02 seconds |    Time writing statepoints        = 2.4204e-03 seconds |  Total time for finalization       = 1.4051e-04 seconds |  Total time elapsed                = 1.1495e+01 seconds |  Calculation Rate (active)         = 1.12121e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.09280 +/- 0.00011 |  | ,0.027365704884886835,0.03032825338839484,0.022518807960193725,1.1082577085432257,0.8228842653576269
W_Ti_B4C_Cr_55_25_10_10_wt__5p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,5.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.9255e-01 seconds |    Reading cross sections          = 7.8859e-01 seconds |  Total time in simulation          = 1.5944e+01 seconds |    Time in transport only          = 1.5921e+01 seconds |    Time in active batches          = 1.5944e+01 seconds |    Time accumulating tallies       = 1.7191e-02 seconds |    Time writing statepoints        = 2.4329e-03 seconds |  Total time for finalization       = 1.3220e-04 seconds |  Total time elapsed                = 1.6741e+01 seconds |  Calculation Rate (active)         = 752652 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15375 +/- 0.00013 |  | ,0.080752879755964,0.09084560431448553,0.04473940899151558,1.124982843819587,0.5540286504545536
W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,10.0,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0216e+00 seconds |    Reading cross sections          = 7.5655e-01 seconds |  Total time in simulation          = 2.2737e+01 seconds |    Time in transport only          = 2.2205e+01 seconds |    Time in active batches          = 2.2737e+01 seconds |    Time accumulating tallies       = 3.9431e-02 seconds |    Time writing statepoints        = 4.8935e-01 seconds |  Total time for finalization       = 1.1350e-04 seconds |  Total time elapsed                = 2.3763e+01 seconds |  Calculation Rate (active)         = 527769 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.16177 +/- 0.00017 |  | ,0.17043047370137626,0.15764189715950566,0.040319242959143645,0.9249630875034801,0.2365729677533488
W_Ti_B4C_Al2O3_55_25_10_10_wt__0p5cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.5,True,ing batch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.8855e-01 seconds |    Reading cross sections          = 9.8395e-01 seconds |  Total time in simulation          = 1.4608e+01 seconds |    Time in transport only          = 8.5723e+00 seconds |    Time in active batches          = 1.4608e+01 seconds |    Time accumulating tallies       = 8.8007e-03 seconds |    Time writing statepoints        = 6.0254e+00 seconds |  Total time for finalization       = 1.8804e-04 seconds |  Total time elapsed                = 1.5600e+01 seconds |  Calculation Rate (active)         = 821461 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02086 +/- 0.00005 |  | ,0.0047551011288240715,0.00584265034920926,0.0054265738884032,1.2287121116715636,1.1412110366084227
W_Ti_B4C_Al2O3_55_25_10_10_wt__1p0cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,1.0,True,atch 4 |  Simulating batch 5 |  Simulating batch 6 |  Simulating batch 7 |  Simulating batch 8 |  Simulating batch 9 |  Simulating batch 10 |  Simulating batch 11 |  Simulating batch 12 |  Simulating batch 13 |  Simulating batch 14 |  Simulating batch 15 |  Simulating batch 16 |  Simulating batch 17 |  Simulating batch 18 |  Simulating batch 19 |  Simulating batch 20 |  Simulating batch 21 |  Simulating batch 22 |  Simulating batch 23 |  Simulating batch 24 |  Simulating batch 25 |  Simulating batch 26 |  Simulating batch 27 |  Simulating batch 28 |  Simulating batch 29 |  Simulating batch 30 |  Simulating batch 31 |  Simulating batch 32 |  Simulating batch 33 |  Simulating batch 34 |  Simulating batch 35 |  Simulating batch 36 |  Simulating batch 37 |  Simulating batch 38 |  Simulating batch 39 |  Simulating batch 40 |  Simulating batch 41 |  Simulating batch 42 |  Simulating batch 43 |  Simulating batch 44 |  Simulating batch 45 |  Simulating batch 46 |  Simulating batch 47 |  Simulating batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.2484e+00 seconds |    Reading cross sections          = 9.7190e-01 seconds |  Total time in simulation          = 9.3338e+00 seconds |    Time in transport only          = 9.3222e+00 seconds |    Time in active batches          = 9.3338e+00 seconds |    Time accumulating tallies       = 5.0206e-03 seconds |    Time writing statepoints        = 2.5122e-03 seconds |  Total time for finalization       = 1.3397e-04 seconds |  Total time elapsed                = 1.0585e+01 seconds |  Calculation Rate (active)         = 1.28566e+06 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03961 +/- 0.00008 |  | ,0.011501031241487946,0.012917458851464144,0.011131542179704308,1.1231565744180125,0.9678733972610412
