campaign,run_name,front_material,back_material,thickness_cm,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,low_energy_build_ratio,spectrum_softening_factor,composite_score
single,single__W_Ti_B4C_Cr_55_25_10_10_wt__0p5cm,W_Ti_B4C_Cr_55_25_10_10_wt,,0.5,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.9046e-01 seconds |    Reading cross sections          = 7.8629e-01 seconds |  Total time in simulation          = 2.6165e+01 seconds |    Time in transport only          = 2.6128e+01 seconds |    Time in active batches          = 2.6165e+01 seconds |    Time accumulating tallies       = 3.0273e-02 seconds |    Time writing statepoints        = 3.0036e-03 seconds |  Total time for finalization       = 8.8424e-04 seconds |  Total time elapsed                = 2.6961e+01 seconds |  Calculation Rate (active)         = 917242 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02750 +/- 0.00004 |  | ,0.003834247489518751,0.004907499690975031,0.004545455129470379,1.2799120829811086,1.185488193418859,1.198645031346986,0.9743420767328532,0.8218909999617608,3.1713058377597
single,single__W_Ti_B4C_Cr_55_25_10_10_wt__1p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,,1.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8252e-01 seconds |    Reading cross sections          = 7.7499e-01 seconds |  Total time in simulation          = 2.7440e+01 seconds |    Time in transport only          = 2.7407e+01 seconds |    Time in active batches          = 2.7440e+01 seconds |    Time accumulating tallies       = 2.5933e-02 seconds |    Time writing statepoints        = 2.9934e-03 seconds |  Total time for finalization       = 8.9097e-04 seconds |  Total time elapsed                = 2.8228e+01 seconds |  Calculation Rate (active)         = 874641 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.05230 +/- 0.00005 |  | ,0.009540773231146684,0.010898126693445101,0.009360090139677068,1.142268706048606,0.9810620075446548,0.9541471525104446,0.9608190275276224,0.9793662583332345,1.9575307114851108
single,single__W_Ti_B4C_Cr_55_25_10_10_wt__2p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8048e-01 seconds |    Reading cross sections          = 7.7663e-01 seconds |  Total time in simulation          = 3.1357e+01 seconds |    Time in transport only          = 3.1302e+01 seconds |    Time in active batches          = 3.1357e+01 seconds |    Time accumulating tallies       = 4.8179e-02 seconds |    Time writing statepoints        = 2.9994e-03 seconds |  Total time for finalization       = 8.9336e-04 seconds |  Total time elapsed                = 3.2142e+01 seconds |  Calculation Rate (active)         = 765387 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.09288 +/- 0.00007 |  | ,0.022613834499869544,0.025279305655015783,0.0187405244265147,1.1178690484871823,0.8287194472314198,0.7533794483828188,0.9468523596776456,1.1425487393148244,1.2717703825240114
single,single__W_Ti_B4C_Cr_55_25_10_10_wt__5p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.7059e-01 seconds |    Reading cross sections          = 7.6666e-01 seconds |  Total time in simulation          = 4.2604e+01 seconds |    Time in transport only          = 4.2519e+01 seconds |    Time in active batches          = 4.2604e+01 seconds |    Time accumulating tallies       = 7.7500e-02 seconds |    Time writing statepoints        = 3.0980e-03 seconds |  Total time for finalization       = 8.8496e-04 seconds |  Total time elapsed                = 4.3379e+01 seconds |  Calculation Rate (active)         = 563334 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15382 +/- 0.00011 |  | ,0.06696878475246745,0.07569163271772147,0.037140308795019866,1.130252445187646,0.5545913507658722,0.4162265336916284,0.8444750897996133,1.5226979083453966,0.5158127439499636
single,single__W_Ti_B4C_Cr_55_25_10_10_wt__10p0cm,W_Ti_B4C_Cr_55_25_10_10_wt,,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.7882e-01 seconds |    Reading cross sections          = 7.7503e-01 seconds |  Total time in simulation          = 5.3701e+01 seconds |    Time in transport only          = 5.3642e+01 seconds |    Time in active batches          = 5.3701e+01 seconds |    Time accumulating tallies       = 5.2611e-02 seconds |    Time writing statepoints        = 2.9995e-03 seconds |  Total time for finalization       = 8.9054e-04 seconds |  Total time elapsed                = 5.4485e+01 seconds |  Calculation Rate (active)         = 446917 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.16194 +/- 0.00011 |  | ,0.14127444207428946,0.13148396452690098,0.03333675368030868,0.9306988765721677,0.2359715826219896,0.14136130746625272,0.5106670204008796,2.1641038922063163,0.12445282088177971
single,single__W_Ti_B4C_Al2O3_55_25_10_10_wt__0p5cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,,0.5,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.8808e-01 seconds |    Reading cross sections          = 9.8367e-01 seconds |  Total time in simulation          = 2.6759e+01 seconds |    Time in transport only          = 2.6704e+01 seconds |    Time in active batches          = 2.6759e+01 seconds |    Time accumulating tallies       = 4.8674e-02 seconds |    Time writing statepoints        = 3.1097e-03 seconds |  Total time for finalization       = 8.8913e-04 seconds |  Total time elapsed                = 2.7751e+01 seconds |  Calculation Rate (active)         = 896902 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.02089 +/- 0.00004 |  | ,0.0037957215847852855,0.004869693782017672,0.004521095157248372,1.2829428274026422,1.191102944792016,1.2014312998017205,0.9646674379617965,0.8098942599200336,3.23762179054096
single,single__W_Ti_B4C_Al2O3_55_25_10_10_wt__1p0cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,,1.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.6321e-01 seconds |    Reading cross sections          = 9.5866e-01 seconds |  Total time in simulation          = 2.7322e+01 seconds |    Time in transport only          = 2.7307e+01 seconds |    Time in active batches          = 2.7322e+01 seconds |    Time accumulating tallies       = 8.1864e-03 seconds |    Time writing statepoints        = 3.1627e-03 seconds |  Total time for finalization       = 8.9197e-04 seconds |  Total time elapsed                = 2.8289e+01 seconds |  Calculation Rate (active)         = 878424 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03963 +/- 0.00005 |  | ,0.009414966325361195,0.010764090656763441,0.009268764951424712,1.1432957150115446,0.9844713864198686,0.9575331197972067,0.9677781547945123,0.9830434567615974,1.960376554214658
single,single__W_Ti_B4C_Al2O3_55_25_10_10_wt__2p0cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.5330e-01 seconds |    Reading cross sections          = 9.4886e-01 seconds |  Total time in simulation          = 3.1166e+01 seconds |    Time in transport only          = 3.0508e+01 seconds |    Time in active batches          = 3.1166e+01 seconds |    Time accumulating tallies       = 1.6114e-02 seconds |    Time writing statepoints        = 6.3884e-01 seconds |  Total time for finalization       = 7.1355e-04 seconds |  Total time elapsed                = 3.2124e+01 seconds |  Calculation Rate (active)         = 770061 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.06960 +/- 0.00008 |  | ,0.022229491449056286,0.024822270928668642,0.01842184329247426,1.116636922871325,0.8287118639079946,0.7560452673159846,0.9365813628576076,1.1301652644901832,1.2876484460356399
single,single__W_Ti_B4C_Al2O3_55_25_10_10_wt__5p0cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.6490e-01 seconds |    Reading cross sections          = 9.6043e-01 seconds |  Total time in simulation          = 4.1981e+01 seconds |    Time in transport only          = 4.1907e+01 seconds |    Time in active batches          = 4.1981e+01 seconds |    Time accumulating tallies       = 6.6643e-02 seconds |    Time writing statepoints        = 3.3360e-03 seconds |  Total time for finalization       = 8.9032e-04 seconds |  Total time elapsed                = 4.2950e+01 seconds |  Calculation Rate (active)         = 571688 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10893 +/- 0.00012 |  | ,0.06561197950846856,0.07424971060790544,0.03598182125307925,1.1316486892202666,0.5484032264022008,0.4144540077420919,0.8438340809260911,1.5387110073373853,0.5041174968817292
single,single__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm,W_Ti_B4C_Al2O3_55_25_10_10_wt,,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.7188e-01 seconds |    Reading cross sections          = 9.6735e-01 seconds |  Total time in simulation          = 5.8848e+01 seconds |    Time in transport only          = 5.8750e+01 seconds |    Time in active batches          = 5.8848e+01 seconds |    Time accumulating tallies       = 9.0788e-02 seconds |    Time writing statepoints        = 3.2376e-03 seconds |  Total time for finalization       = 8.8810e-04 seconds |  Total time elapsed                = 5.9824e+01 seconds |  Calculation Rate (active)         = 407832 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.09993 +/- 0.00013 |  | ,0.13822047172032936,0.12871490237308517,0.0317109136203016,0.9312289328133864,0.22942269857437902,0.13880469302854234,0.521323509933612,2.2723275123800715,0.11497798816426759
stack,stack__W__B4C__2p0cm,W,B4C,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.8353e-01 seconds |    Reading cross sections          = 4.7820e-01 seconds |  Total time in simulation          = 3.1914e+01 seconds |    Time in transport only          = 3.1874e+01 seconds |    Time in active batches          = 3.1914e+01 seconds |    Time accumulating tallies       = 3.3116e-02 seconds |    Time writing statepoints        = 3.3507e-03 seconds |  Total time for finalization       = 1.0003e-03 seconds |  Total time elapsed                = 3.2400e+01 seconds |  Calculation Rate (active)         = 752021 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.11269 +/- 0.00007 |  | ,0.022495488994253403,0.023628818038784725,0.018060748638720002,1.0503802804562656,0.8028609043943753,0.853218083654898,0.6353925619679723,0.7914105151859219,1.8800310561120654
stack,stack__W__B4C__5p0cm,W,B4C,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.7947e-01 seconds |    Reading cross sections          = 4.7473e-01 seconds |  Total time in simulation          = 3.7681e+01 seconds |    Time in transport only          = 3.7595e+01 seconds |    Time in active batches          = 3.7681e+01 seconds |    Time accumulating tallies       = 7.9084e-02 seconds |    Time writing statepoints        = 3.3160e-03 seconds |  Total time for finalization       = 9.9232e-04 seconds |  Total time elapsed                = 3.8164e+01 seconds |  Calculation Rate (active)         = 636918 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.23986 +/- 0.00010 |  | ,0.0693649850227118,0.06991266694766476,0.03669803523941499,1.0078956540504356,0.5290570628307518,0.56750929849013,0.5968574437959062,1.1281532479699825,0.735096820322363
stack,stack__W__B4C__10p0cm,W,B4C,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.0865e-01 seconds |    Reading cross sections          = 4.6623e-01 seconds |  Total time in simulation          = 4.2872e+01 seconds |    Time in transport only          = 4.2776e+01 seconds |    Time in active batches          = 4.2872e+01 seconds |    Time accumulating tallies       = 8.8293e-02 seconds |    Time writing statepoints        = 3.2473e-03 seconds |  Total time for finalization       = 9.9069e-04 seconds |  Total time elapsed                = 4.3583e+01 seconds |  Calculation Rate (active)         = 559810 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.38964 +/- 0.00012 |  | ,0.15380316453534634,0.1308474648115363,0.03795403501060896,0.8507462457410331,0.24677018268948905,0.26633706811050106,0.36121081354636153,1.463753884731479,0.21348823248481172
stack,stack__W__SiC__2p0cm,W,SiC,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.8934e-01 seconds |    Reading cross sections          = 6.8442e-01 seconds |  Total time in simulation          = 3.1929e+01 seconds |    Time in transport only          = 3.1831e+01 seconds |    Time in active batches          = 3.1929e+01 seconds |    Time accumulating tallies       = 9.1277e-02 seconds |    Time writing statepoints        = 3.2255e-03 seconds |  Total time for finalization       = 9.1033e-04 seconds |  Total time elapsed                = 3.2621e+01 seconds |  Calculation Rate (active)         = 751667 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10350 +/- 0.00007 |  | ,0.022082466041506734,0.022644786217407113,0.01784966291990752,1.0254645552196675,0.8083183683541895,0.8639105976880113,0.6704573247199299,0.8294470977896021,1.8164307007599279
stack,stack__W__SiC__5p0cm,W,SiC,5.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 2.1127e+00 seconds |    Reading cross sections          = 7.0827e-01 seconds |  Total time in simulation          = 3.6493e+01 seconds |    Time in transport only          = 3.6447e+01 seconds |    Time in active batches          = 3.6493e+01 seconds |    Time accumulating tallies       = 3.8474e-02 seconds |    Time writing statepoints        = 3.3638e-03 seconds |  Total time for finalization       = 9.6456e-04 seconds |  Total time elapsed                = 3.8609e+01 seconds |  Calculation Rate (active)         = 657669 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.23702 +/- 0.00011 |  | ,0.06831741429389843,0.06560641034640999,0.03657692210255643,0.9603175270096461,0.5353967576290896,0.584260339583232,0.5364398593568807,1.0019482780035855,0.8465585177144118
stack,stack__W__SiC__10p0cm,W,SiC,10.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.9553e-01 seconds |    Reading cross sections          = 6.9059e-01 seconds |  Total time in simulation          = 4.2010e+01 seconds |    Time in transport only          = 4.1919e+01 seconds |    Time in active batches          = 4.2010e+01 seconds |    Time accumulating tallies       = 8.4285e-02 seconds |    Time writing statepoints        = 3.1007e-03 seconds |  Total time for finalization       = 8.8757e-04 seconds |  Total time elapsed                = 4.2708e+01 seconds |  Calculation Rate (active)         = 571293 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.40952 +/- 0.00012 |  | ,0.1529456962445961,0.12262275092213233,0.039455476331557535,0.8017404473155605,0.2579704908365578,0.28581931434759716,0.3314482290095369,1.284830012672821,0.2581691246138748
stack,stack__W__TiB2__2p0cm,W,TiB2,2.0,True,g batch 48 |  Simulating batch 49 |  Simulating batch 50 |  Simulating batch 51 |  Simulating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Simulating batch 61 |  Simulating batch 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.1954e-01 seconds |    Reading cross sections          = 5.1519e-01 seconds |  Total time in simulation          = 3.2547e+01 seconds |    Time in transport only          = 3.2492e+01 seconds |    Time in active batches          = 3.2547e+01 seconds |    Time accumulating tallies       = 4.8025e-02 seconds |    Time writing statepoints        = 3.1178e-03 seconds |  Total time for finalization       = 9.5529e-04 seconds |  Total time elapsed                = 3.3070e+01 seconds |  Calculation Rate (active)         = 737397 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.12634 +/- 0.00008 |  | ,0.022621319791649136,0.024002483534929876,0.018501992092200083,1.0610558427183638,0.8179006469388342,0.8432882126501097,0.6132732713642357,0.7498138969089986,2.0106677508062054
