edge_drive,v_tor,v_pol,tct_gain,edge_shear,residual_instability,stability_margin,stability_window_shift,event_amplitude,event_frequency,heat_pulse_severity,wetted_fraction,peak_heat_flux,divertor_load_proxy,freq_severity_product,damage_index
1.0,0.6,0.2,0.2,9.125,0.4400387115811566,-0.4400387115811566,0.22623805223117915,0.9140716164251397,1.232782124464499,0.9736498856046996,0.31294577142697816,3.111241545667883,2.3630844646457687,1.200298174460378,1.573755543349093
0.85,0.6,0.2,0.0,9.125,0.445385026942141,-0.445385026942141,0.15623805223117915,0.9239622998429609,1.0892821244644988,0.9470604286183844,0.29225342358773065,3.240545198725753,2.4378255291881743,1.0316159956816926,1.5811878037760758
1.15,0.4,0.2,0.6,6.625,0.4350028880685384,-0.4350028880685384,0.3424880049458703,0.904755342926796,1.4026352607157049,1.0067555358741083,0.3333753154868801,3.0198862636358834,2.3152905089192624,1.412110813537759,1.5843138157580448
0.85,0.0,0.3,0.4,2.4375,0.3951554995407103,-0.3951554995407103,0.18126077838728138,0.831037674150314,1.1217607783872812,0.8593702564909494,0.2544022245374744,3.377998199714488,2.4964784195862495,0.9640078478441649,1.5846850041999248
1.15,0.6,0.3,0.4,9.937499999999998,0.4456948143300927,-0.4456948143300927,0.2980187765999527,0.9245354065106716,1.3700628488332725,1.02033354429723,0.33663381706115514,3.0309894389245793,2.327259875805007,1.397921082460013,1.5897938988707705
1.15,0.6,0.0,0.6,7.5,0.4459358921173544,-0.4459358921173544,0.3608612565552808,0.9249814004171056,1.4029053287886004,1.029331782289456,0.34034031918820645,3.0244191600473904,2.3261385778321135,1.4440550424653456,1.5963846440658929
0.85,0.2,0.0,0.4,2.5,0.40013784109907513,-0.40013784109907513,0.20980702325584247,0.840255006033289,1.1266899005250006,0.8700615165096865,0.2550022366714829,3.4119760197655795,2.522305943626017,0.9802895234869299,1.6006415737771595
1.0,0.2,0.1,0.6,3.3125,0.4180337090614148,-0.4180337090614148,0.29105470053907007,0.8733623617636174,1.2734375778082283,0.9402291866134822,0.28816633533501546,3.2628002348726604,2.449900367981948,1.1973231779856734,1.6086524381376375
1.0,0.4,0.0,0.4,5.0,0.43523735440011035,-0.43523735440011035,0.26098253125006765,0.9051891056402042,1.2636297870199025,0.9720068527573499,0.2933356069439319,3.3136340415132044,2.4940645254486555,1.2282568123316557,1.6377230247699033
0.85,0.2,0.2,0.2,4.125,0.42449318830838556,-0.42449318830838556,0.16068244545145827,0.8853123983705133,1.1155653227206164,0.9139595940178636,0.261363492750458,3.496890802919001,2.592864879803603,1.0195816294541415,1.645659855137196
0.7,0.2,0.2,0.0,4.125,0.42983950366936996,-0.42983950366936996,0.09068244545145826,0.8952030817883344,0.9720653227206165,0.8882010632153398,0.24067114491121053,3.6905174633337072,2.7097067232922787,0.863389453155214,1.6727213882447458
1.15,0.6,0.2,0.4,9.125,0.4677758406474616,-0.4677758406474616,0.29623805223117916,0.965385305197804,1.376282124464499,1.0670973305964628,0.32935381321289164,3.23997260024647,2.4794662558689677,1.4686269811636956,1.6754394070793202
1.0,0.6,0.1,0.2,8.3125,0.466960878465308,-0.466960878465308,0.22390275766287615,0.9638776251608198,1.238446829896196,1.028231023116512,0.3040898822608904,3.381339147069527,2.557751303685972,1.2734094509795664,1.6815053096216883
1.0,0.4,0.3,0.2,7.437499999999999,0.4602781683140571,-0.4602781683140571,0.20648991277918827,0.9515146113810057,1.239137168549023,1.0152265141806354,0.2979349691253151,3.4075439924395674,2.570232875048941,1.258004908217687,1.6832661039335863
0.85,0.6,0.1,0.0,8.3125,0.4723071938262924,-0.4723071938262924,0.15390275766287614,0.9737683085786409,1.0949468298961957,0.9996560484854593,0.28339753442164295,3.5273985376250896,2.6426886664262192,1.0945702212757114,1.6931700842400839
0.85,0.4,0.3,0.0,7.437499999999999,0.46562448367504145,-0.46562448367504145,0.13648991277918826,0.9614052947988266,1.0956371685490227,0.9871501972611543,0.2772426212860676,3.5606004325091916,2.6598928501723784,1.0815584470598203,1.6972294564908286
1.15,0.4,0.1,0.6,5.8125,0.4676812307368947,-0.4676812307368947,0.33738715993511253,0.9652102768632552,1.4055344157049472,1.0748095528480974,0.3198998809248892,3.35983105007925,2.5600735260483467,1.5106818168564462,1.7188554831292902
1.0,0.2,0.2,0.4,4.125,0.45223031737469066,-0.45223031737469066,0.23068244545145825,0.9366260871431777,1.2590653227206166,1.0045673422127805,0.2777715345363715,3.6165237157562027,2.702338985016005,1.2648159049177266,1.743478397626269
0.7,0.0,0.2,0.2,1.625,0.41955413651738077,-0.41955413651738077,0.09844341859148753,0.8761751525571544,0.9734434185914874,0.8696600518623945,0.2144524974015551,4.055257282613899,2.9402982518508725,0.8465648538973796,1.7733908387954578
0.85,0.0,0.1,0.6,0.8125,0.4281667860771003,-0.4281667860771003,0.224521612772652,0.8921085542426356,1.1270216127726518,0.9238373330945255,0.2356743083781366,3.9199747289052804,2.871326640371516,1.0411846410837777,1.778805611736857
1.15,0.6,0.1,0.4,8.3125,0.49469800753161297,-0.49469800753161297,0.2939027576628761,1.015191313933484,1.3819468298961959,1.1237610630800976,0.32049792404680394,3.5062974789065686,2.672409733367304,1.55297803868432,1.7828903945181809
1.15,0.4,0.3,0.4,7.437499999999999,0.488015297380362,-0.488015297380362,0.2764899127791883,1.0028283001536697,1.3826371685490229,1.110269726920926,0.3143430109112285,3.5320324880214047,2.684415521636237,1.5351001915556461,1.7843155070641996
1.0,0.4,0.2,0.2,6.625,0.48659616639512937,-0.48659616639512937,0.20248800494587033,1.0002029078309893,1.243135260715705,1.0682945943649356,0.28669398594358664,3.7262539388431613,2.7959681682757824,1.3280346790870323,1.8046537334655477
1.0,0.6,0.0,0.2,7.5,0.4975291704439454,-0.4975291704439454,0.22086125655528077,1.020428965321299,1.2434053287886007,1.089974762707943,0.29365898964491294,3.711702352534552,2.794097696095239,1.3552804281961468,1.8106407857284248
1.15,0.2,0.3,0.6,4.9375,0.4865070927772088,-0.4865070927772088,0.30869470112460046,1.0000381216378365,1.4025775783937586,1.1127641407247495,0.3058028390369829,3.6388286787297455,2.754706090427997,1.5607380338211307,1.8201169605844687
0.85,0.4,0.2,0.0,6.625,0.49194248175611377,-0.49194248175611377,0.13248800494587032,1.0100935912488105,1.0996352607157047,1.038273053975985,0.2660016381043391,3.903258120420757,2.900513347165087,1.1417216604029732,1.825023319087394
0.85,0.6,0.0,0.0,7.5,0.5028754858049298,-0.5028754858049298,0.15086125655528076,1.0303196487391202,1.0999053287886005,1.0591412872532187,0.27296664180566543,3.880112530406769,2.8927725953030268,1.164955145789833,1.8281073962123477
1.0,0.0,0.3,0.6,2.4375,0.4658250921478142,-0.4658250921478142,0.2512607783872814,0.9617764204734562,1.2652607783872813,1.0332104578136665,0.2652505122948544,3.895225117096634,2.8935199863475956,1.307280668091199,1.841514598834721
1.0,0.2,0.0,0.6,2.5,0.47080743370617906,-0.47080743370617906,0.27980702325584245,0.9709937523564313,1.2701899005250006,1.044452509857114,0.265850524428863,3.9287208934454876,2.919226959189557,1.3266530295984948,1.8575468721111688
0.85,0.0,0.2,0.4,1.625,0.44729126558368587,-0.44729126558368587,0.16844341859148754,0.9274888413298189,1.1169434185914873,0.9578586817567775,0.2308605391874686,4.149079288855664,3.032152076371054,1.0698739505289505,1.862502461985686
0.85,0.2,0.1,0.2,3.3125,0.4696269873880058,-0.4696269873880058,0.15105470053907008,0.9688099266678107,1.113937577808228,0.999717406460118,0.24148500579172194,4.13987362562114,3.040818948914783,1.1136227862449077,1.8793837350498244
0.7,0.0,0.0,0.4,0.0,0.4223908137053206,-0.4223908137053206,0.13999999999999999,0.8814230053548432,0.9769999999999999,0.8757466412003581,0.19830038962516097,4.4162628366779595,3.177082168260799,0.8556044684527497,1.8850861295393289
1.15,0.4,0.0,0.6,5.0,0.5059069470072142,-0.5059069470072142,0.33098253125006766,1.0359278519633464,1.4071297870199022,1.1540198359699365,0.3041838947013119,3.793822934324338,2.869891849900297,1.6238556860051192,1.8867103247893435
1.15,0.4,0.2,0.4,6.625,0.5143332954614344,-0.5143332954614344,0.2724880049458703,1.0515165966036537,1.3866352607157049,1.165351546776582,0.3031020277295001,3.8447500846697946,2.90696059640717,1.6159175458899957,1.9047109275381422
1.15,0.6,0.0,0.4,7.5,0.5252662995102504,-0.5252662995102504,0.2908612565552808,1.0717426540939634,1.3869053287886004,1.1878482784024813,0.3100670314308264,3.830940274175783,2.9058580756551278,1.6474331071087662,1.9112471378585547
0.7,0.2,0.1,0.0,3.3125,0.4749733027489902,-0.4749733027489902,0.08105470053907009,0.9787006100856319,0.9704375778082284,0.9705994371079171,0.22079265795247444,4.395976959147067,3.1970948264333643,0.9419061667690369,1.9238444946708697
1.0,0.4,0.1,0.2,5.8125,0.5192745090634858,-0.5192745090634858,0.19738715993511252,1.0606578417674488,1.2460344157049472,1.1337261748288436,0.2732185513815956,4.149521213313969,3.0939929498441754,1.412661831822263,1.9631431726409931
1.0,0.2,0.1,0.4,3.3125,0.4973641164543109,-0.4973641164543109,0.2210547005390701,1.0201236154404751,1.2574375778082283,1.0936566981751863,0.25789304757763537,4.240737423702572,3.1392591697679872,1.375205029507151,1.9729041605202269
0.85,0.4,0.1,0.0,5.8125,0.5246208244244702,-0.5246208244244702,0.12738715993511254,1.07054852518527,1.102534415704947,1.101283584089096,0.2525262035423481,4.361066569095326,3.2201425243431454,1.2142030529091214,1.9929066903836488
1.15,0.2,0.2,0.6,4.125,0.5228999099817946,-0.5228999099817946,0.3006824454514582,1.0673648334663202,1.4025653227206165,1.1876763726869217,0.2886198222937515,4.115020109319201,3.090449801497903,1.6657936949452836,1.9983963667758904
1.15,0.6,0.3,0.2,9.937499999999998,0.5679576852637876,-0.5679576852637876,0.2280187765999527,1.1507217177380074,1.3540628488332724,1.2648015044250656,0.3008007752752416,4.20478139814545,3.175788435343315,1.7126207282904131,2.0556581013282202
1.15,0.4,0.1,0.4,5.8125,0.5470116381297908,-0.5470116381297908,0.26738715993511253,1.1119715305401132,1.3895344157049472,1.2332538610603674,0.2896265931675091,4.258082269217247,3.199392326362339,1.7136486832443878,2.0612081332645316
1.0,0.6,0.3,0.0,9.937499999999998,0.5733040006247722,-0.5733040006247722,0.15801877659995273,1.1606124011558285,1.2105628488332725,1.2290393201578356,0.2801084274359942,4.387727036305167,3.2821863356536007,1.4878293407383778,2.0755138663733907
1.0,0.2,0.3,0.2,4.9375,0.5381003711037999,-0.5381003711037999,0.16869470112460047,1.09548568654203,1.2430775783937587,1.170046328739935,0.2591215094936894,4.515434982708103,3.3445489538192446,1.454458356938546,2.0898257187330387
1.0,0.0,0.2,0.6,1.625,0.5179608581907899,-0.5179608581907899,0.23844341859148754,1.0582275876529612,1.2604434185914875,1.1353979426142862,0.2417088269448486,4.697378895779231,3.4506855621715,1.4311048642504924,2.1301334872968254
0.85,0.2,0.3,0.0,4.9375,0.5434466864647843,-0.5434466864647843,0.09869470112460045,1.1053763699598511,1.0995775783937585,1.136196166557451,0.23842916165444186,4.765340609653081,3.4951400545696103,1.2493358294035133,2.130534289247686
1.15,0.6,0.2,0.2,9.125,0.5900387115811565,-0.5900387115811565,0.22623805223117915,1.1915716164251398,1.360282124464499,1.3117761633819687,0.2935207714269782,4.469108462084807,3.3640421575388135,1.784385666347114,2.157991129385078
0.85,0.0,0.0,0.6,0.0,0.4930604063124246,-0.4930604063124246,0.21,1.0121617516779855,1.1204999999999998,1.0463120891796005,0.20914867738254103,5.002719129157366,3.617976665165148,1.1723926959257422,2.161374635365914
0.7,0.0,0.1,0.2,0.8125,0.47976006440369123,-0.47976006440369123,0.08452161277265202,0.9875561191468288,0.9675216127726519,0.9785753347338403,0.18899297883484306,5.17783962540215,3.708097123668242,0.9467927860812229,2.1618742730906324
1.0,0.4,0.0,0.2,5.0,0.5575002253338053,-0.5575002253338053,0.19098253125006764,1.1313754168675398,1.2476297870199025,1.2098208478527093,0.2575025651580184,4.698286586427959,3.477323577926622,1.5094085267387134,2.164183816922528
0.85,0.0,0.3,0.2,2.4375,0.5174183704744052,-0.5174183704744052,0.11126077838728139,1.0572239853776497,1.1057607783872812,1.0885315782321578,0.2185691827515609,4.980261007195371,3.618155707058247,1.2036555252451264,2.172967805780728
1.0,0.6,0.2,0.0,9.125,0.595385026942141,-0.595385026942141,0.15623805223117915,1.201462299842961,1.216782124464499,1.2743898537936695,0.27282842358773063,4.671030375190645,3.482206192701703,1.5506547936950634,2.1828901267856575
1.15,0.2,0.3,0.4,4.9375,0.5658375001701049,-0.5658375001701049,0.23869470112460045,1.1467993753146943,1.3865775783937586,1.2709309144302308,0.2755295512796028,4.612684586926616,3.4430708015528815,1.7622443096364346,2.1850400036346564
0.85,0.2,0.0,0.2,2.5,0.52240071203277,-0.52240071203277,0.13980702325584246,1.0664413172606246,1.1106899005250006,1.099493716591157,0.21916919488556946,5.016643498486245,3.6456410748229646,1.2211965667084952,2.189754128066002
0.85,0.4,0.0,0.0,5.0,0.5628465406947897,-0.5628465406947897,0.12098253125006767,1.141266100285361,1.1041297870199023,1.1745412431529707,0.2368102173187709,4.959841920891097,3.6349866836827527,1.2968459726485808,2.207815522685721
0.85,0.0,0.1,0.4,0.8125,0.5074971934699963,-0.5074971934699963,0.154521612772652,1.0388698079194933,1.1110216127726518,1.0711641683495836,0.20540102062075655,5.214989512283555,3.764650641906665,1.1900865418640307,2.2357403419612973
1.15,0.2,0.1,0.6,3.3125,0.5680337090614147,-0.5680337090614147,0.29105470053907007,1.1508623617636173,1.4009375778082283,1.2800610727241424,0.26874133533501543,4.763171512593723,3.54408285863937,1.7932856586687624,2.23632157589822
0.7,0.0,0.3,0.0,2.4375,0.5227646858353896,-0.5227646858353896,0.0412607783872814,1.067114668795471,0.9622607783872813,1.0558384872433515,0.19787683491231342,5.335836747698298,3.837837356539067,1.015991964586037,2.245840238840231
1.0,0.0,0.3,0.4,2.4375,0.5451554995407103,-0.5451554995407103,0.18126077838728138,1.1085376741503141,1.2492607783872813,1.1859058639388076,0.23497722453747444,5.046897061079543,3.695550142080285,1.481505682678236,2.2575939055885845
1.15,0.4,0.0,0.4,5.0,0.5852373544001103,-0.5852373544001103,0.26098253125006765,1.1826891056402042,1.3911297870199024,1.3122128882801518,0.2739106069439319,4.790661095314046,3.5732042228521825,1.8254584357979386,2.258538555119276
0.7,0.2,0.0,0.0,2.5,0.5277470273937545,-0.5277470273937545,0.06980702325584247,1.0763320006784458,0.9671899005250008,1.066443923875538,0.19847684704632196,5.373140191141004,3.865796497598091,1.031453792648673,2.26276016608033
1.0,0.2,0.0,0.4,2.5,0.5501378410990752,-0.5501378410990752,0.20980702325584247,1.1177550060332893,1.2541899005250008,1.1973091754958678,0.2355772366714829,5.082448509936208,3.722649742882089,1.5016530757128332,2.2743073844228205
1.15,0.6,0.1,0.2,8.3125,0.6169608784653079,-0.6169608784653079,0.22390275766287615,1.2413776251608197,1.3659468298961959,1.3685755230176873,0.28466488226089043,4.807672488956371,3.6039885508778315,1.8694013971395382,2.2871681121482115
1.15,0.4,0.3,0.2,7.437499999999999,0.610278168314057,-0.610278168314057,0.20648991277918827,1.2290146113810057,1.3666371685490228,1.3551832938031965,0.27850996912531506,4.865834059941439,3.637106291793054,1.852043859508139,2.298360836033172
1.0,0.2,0.2,0.2,4.125,0.5744931883083856,-0.5744931883083856,0.16068244545145827,1.1628123983705134,1.2430653227206165,1.241951422215083,0.241938492750458,5.133335370060628,3.7713509883146874,1.5438267454591208,2.309414956558572
1.0,0.6,0.1,0.0,8.3125,0.6223071938262924,-0.6223071938262924,0.15390275766287614,1.2512683085786411,1.222446829896196,1.3292036957846514,0.2639725344216429,5.0353863469050015,3.738222419012879,1.6248808441982547,2.319010485943734
1.0,0.4,0.3,0.0,7.437499999999999,0.6156244836750415,-0.6156244836750415,0.13648991277918826,1.238905294798827,1.2231371685490229,1.3163101242817317,0.25781762128606756,5.105586335470798,3.779339661554625,1.6100278383463698,2.3340141981875417
0.85,0.2,0.2,0.0,4.125,0.57983950366937,-0.57983950366937,0.09068244545145826,1.1727030817883346,1.0995653227206164,1.2053960388105756,0.2212461449112105,5.448212619904946,3.9632268165219164,1.3254116844209032,2.3685329254542116
1.15,0.2,0.2,0.4,4.125,0.6022303173746906,-0.6022303173746906,0.23068244545145825,1.2141260871431776,1.3865653227206165,1.3455410190991839,0.25834653453637146,5.208279729836094,3.8563211810781755,1.865680517381087,2.3990196726047976
1.15,0.6,0.0,0.2,7.5,0.6475291704439453,-0.6475291704439453,0.22086125655528077,1.2979289653212989,1.3709053287886006,1.4327234208167872,0.27423398964491297,5.224456029946994,3.8973496167514217,1.9641281722779662,2.443191352195695
1.15,0.4,0.2,0.2,6.625,0.6365961663951293,-0.6365961663951293,0.20248800494587033,1.2777029078309894,1.3706352607157049,1.4103001979321121,0.2672689859435866,5.276707257870126,3.923464786891821,1.9330071794800907,2.4482169706005075
1.0,0.6,0.0,0.0,7.5,0.6528754858049298,-0.6528754858049298,0.15086125655528076,1.3078196487391203,1.2274053287886006,1.3910930927600795,0.25354164180566546,5.486645439593407,4.053202118201742,1.7074350748947367,2.4844729911710837
1.0,0.4,0.2,0.0,6.625,0.6419424817561138,-0.6419424817561138,0.13248800494587032,1.2875935912488106,1.2271352607157051,1.369481804941178,0.2465766381043391,5.553980358681347,4.089405864872288,1.680539411751907,2.494348490951648
1.0,0.0,0.1,0.6,0.8125,0.5781667860771003,-0.5781667860771003,0.224521612772652,1.1696085542426355,1.254521612772652,1.2529619377934227,0.2162493083781366,5.794062173842774,4.204677091225501,1.5718678309433518,2.514306687097664
1.15,0.0,0.3,0.6,2.4375,0.6158250921478141,-0.6158250921478141,0.2512607783872814,1.2392764204734563,1.3927607783872813,1.3755633885052607,0.24582551229485444,5.595690112323845,4.11864575898734,1.9158307356956332,2.5302202696795217
1.15,0.2,0.0,0.6,2.5,0.620807433706179,-0.620807433706179,0.27980702325584245,1.2484937523564312,1.3976899005250005,1.387517492087031,0.24642552442886295,5.630575385008761,4.145505122486155,1.9393191854918206,2.5469542124721176
0.85,0.0,0.2,0.2,1.625,0.5695541365173808,-0.5695541365173808,0.09844341859148753,1.1536751525571547,1.1009434185914873,1.1862828084332435,0.19502749740155506,6.0826438540137096,4.368917488060546,1.3060302505328054,2.5498809128437405
1.0,0.2,0.1,0.2,3.3125,0.6196269873880058,-0.6196269873880058,0.15105470053907008,1.2463099266678108,1.2414375778082283,1.3305636206378584,0.22206000579172192,5.9919102311734695,4.360438917486006,1.6518116783244092,2.608958202386619
1.0,0.0,0.2,0.4,1.625,0.597291265583686,-0.597291265583686,0.16844341859148754,1.204988841329819,1.2444434185914874,1.2874632870168108,0.2114355391874686,6.089152712757934,4.408561413748541,1.6021752142062333,2.617991331260381
1.15,0.4,0.1,0.2,5.8125,0.6692745090634857,-0.6692745090634857,0.19738715993511252,1.3381578417674487,1.3735344157049472,1.4781152838802158,0.25379355138159565,5.8240852686511735,4.302995773981339,2.0302422127889646,2.644893032862703
0.7,0.0,0.2,0.0,1.625,0.5749004518783651,-0.5749004518783651,0.028443418591487538,1.1635658359749756,0.9574434185914875,1.1497009683925825,0.1743351495623076,6.59477432565415,4.688998650612602,1.1007736255357379,2.668164265623756
0.7,0.0,0.0,0.2,0.0,0.5446536846390155,-0.5446536846390155,0.06999999999999999,1.107609316582179,0.961,1.0955142228451016,0.16246734783924746,6.742980896869523,4.766367560960975,1.0527891681541426,2.68694801089475
1.15,0.2,0.1,0.4,3.3125,0.6473641164543108,-0.6473641164543108,0.2210547005390701,1.2976236154404752,1.3849375778082282,1.4374847610421109,0.23846804757763537,6.02799735916035,4.421317949818967,1.9908266630939009,2.68823836630433
0.85,0.2,0.1,0.0,3.3125,0.6249733027489902,-0.6249733027489902,0.08105470053907009,1.256200610085632,1.097937577808228,1.2906487986836737,0.2013676579524744,6.409414559453658,4.617846543184163,1.417051815827852,2.6975205193931497
1.0,0.4,0.1,0.0,5.8125,0.6746208244244702,-0.6746208244244702,0.12738715993511254,1.34804852518527,1.2300344157049472,1.4348758405384847,0.23310120354234815,6.15559172897109,4.503341168019678,1.7649466661259001,2.7063261409261337
0.85,0.0,0.0,0.4,0.0,0.5723908137053206,-0.5723908137053206,0.13999999999999999,1.1589230053548434,1.1044999999999998,1.192833092491526,0.17887538962516097,6.66851429361605,4.7520258732224665,1.3174841506568902,2.729221147137223
1.15,0.6,0.3,0.0,9.937499999999998,0.7233040006247721,-0.7233040006247721,0.15801877659995273,1.4381124011558284,1.3380628488332724,1.5742406662334438,0.26068342743599415,6.038898144455189,4.4762680270775785,2.1064329506095105,2.7505707372486405
1.15,0.2,0.3,0.2,4.9375,0.6881003711037998,-0.6881003711037998,0.16869470112460047,1.3729856865420298,1.3705775783937586,1.5154490455906804,0.23969650949368937,6.322365931784995,4.6399450216169855,2.0770404830848075,2.8116910901964047
1.15,0.6,0.2,0.0,9.125,0.7453850269421409,-0.7453850269421409,0.15623805223117915,1.4789622998429608,1.344282124464499,1.6215327789689546,0.25340342358773066,6.39901685624845,4.726897429200626,2.1797975290012093,2.8817682411731127
1.0,0.2,0.3,0.0,4.9375,0.6934466864647844,-0.6934466864647844,0.09869470112460045,1.3828763699598512,1.2270775783937586,1.4708020308062129,0.21900416165444186,6.715863386774056,4.8800919121853115,1.8047881942583102,2.8911584680834834
1.15,0.4,0.0,0.2,5.0,0.7075002253338052,-0.7075002253338052,0.19098253125006764,1.4088754168675397,1.3751297870199024,1.5568585346863268,0.23807756515801842,6.5392912333129685,4.795439788793645,2.140882545223326,2.8969252857214776
1.15,0.0,0.2,0.6,1.625,0.6679608581907898,-0.6679608581907898,0.23844341859148754,1.3357275876529613,1.3879434185914874,1.4808198711180554,0.2222838269448486,6.661842615681911,4.848484655084562,2.0552941942377996,2.8992663746691374
1.0,0.4,0.0,0.0,5.0,0.7128465406947897,-0.7128465406947897,0.12098253125006767,1.418766100285361,1.2316297870199024,1.5107820773846046,0.2173852173187709,6.949792152468276,5.0461386261889905,1.8607242082026862,2.9809219258515283
1.0,0.0,0.3,0.2,2.4375,0.6674183704744052,-0.6674183704744052,0.11126077838728139,1.3347239853776498,1.2332607783872813,1.421898836990832,0.19914418275156093,7.140047062106246,5.138695183315852,1.7535720664952836,2.99587552575746
1.0,0.2,0.0,0.2,2.5,0.6724007120327701,-0.6724007120327701,0.13980702325584246,1.3439413172606247,1.2381899005250008,1.4335730268881537,0.19974419488556944,7.177044758219016,5.166829652253215,1.7750356435579673,3.0131312301046322
1.0,0.0,0.0,0.6,0.0,0.6430604063124246,-0.6430604063124246,0.21,1.2896617516779856,1.2479999999999998,1.3792158637145049,0.18972367738254103,7.269603260607179,5.207967671694744,1.7212613979157019,3.016226384614819
1.15,0.6,0.1,0.0,8.3125,0.7723071938262923,-0.7723071938262923,0.15390275766287614,1.528768308578641,1.3499468298961959,1.678564843083843,0.2445475344216429,6.863961425960248,5.049072621953506,2.265973288696239,3.048952468579985
1.15,0.0,0.3,0.4,2.4375,0.6951554995407102,-0.6951554995407102,0.18126077838728138,1.386037674150314,1.3767607783872813,1.5322549713866653,0.21555222453747444,7.108509200842313,5.156820220532837,2.1095485470940867,3.0562421904965587
1.15,0.2,0.0,0.4,2.5,0.7001378410990751,-0.7001378410990751,0.20980702325584247,1.3952550060332891,1.3816899005250007,1.5443703344820485,0.21615223667148292,7.1448269898277585,5.184667160456761,2.1338408938242637,3.0734703919847584
0.85,0.0,0.1,0.2,0.8125,0.6297600644036913,-0.6297600644036913,0.08452161277265202,1.265056119146829,1.0950216127726518,1.298714267499817,0.16956797883484304,7.658959412170311,5.432873611535638,1.422120191728503,3.0758907822274715
1.15,0.4,0.3,0.0,7.437499999999999,0.7656244836750414,-0.7656244836750414,0.13648991277918826,1.516405294798827,1.3506371685490228,1.6652835513023088,0.23839262128606756,6.985466002758506,5.123402144748837,2.2491938605622117,3.0791924691820847
1.15,0.2,0.2,0.2,4.125,0.7244931883083855,-0.7244931883083855,0.16068244545145827,1.4403123983705133,1.3705653227206165,1.5897567504123022,0.222513492750458,7.14454090294275,5.200366449557094,2.1788654736761157,3.093523747702096
1.0,0.0,0.1,0.4,0.8125,0.6574971934699964,-0.6574971934699964,0.154521612772652,1.3163698079194934,1.238521612772652,1.404284949804745,0.18597602062075652,7.550892556564438,5.399579894198546,1.7392372608245352,3.111384567827627
0.85,0.0,0.3,0.0,2.4375,0.6727646858353896,-0.6727646858353896,0.0412607783872814,1.344614668795471,1.0897607783872811,1.3784088934000414,0.17845183491231342,7.724262931100459,5.5032140179053135,1.5021359486075798,3.133021256323555
0.85,0.2,0.0,0.0,2.5,0.6777470273937545,-0.6777470273937545,0.06980702325584247,1.353832000678446,1.0946899005250006,1.3897263815705512,0.17905184704632193,7.761586403579626,5.53143539587645,1.5213194343984358,3.150232012889922
1.0,0.2,0.2,0.0,4.125,0.72983950366937,-0.72983950366937,0.09068244545145826,1.4502030817883347,1.2270653227206165,1.5424045144058107,0.2018211449112105,7.642432685060718,5.507422825331501,1.892631093235102,3.2032273352390375
1.15,0.6,0.0,0.0,7.5,0.8028754858049297,-0.8028754858049297,0.15086125655528076,1.5853196487391201,1.3549053287886006,1.7428583982669403,0.23411664180566544,7.444402007584086,5.448861744323086,2.3614081311358426,3.2541310837710316
0.7,0.0,0.1,0.0,0.8125,0.6351063797646757,-0.6351063797646757,0.014521612772652027,1.2749468025646502,0.951521612772652,1.2576407404237306,0.14887563099559556,8.44759301447352,5.931109718556094,1.1966723456165804,3.275328399392148
1.15,0.4,0.2,0.0,6.625,0.7919424817561137,-0.7919424817561137,0.13248800494587032,1.5650935912488104,1.354635260715705,1.720504055906371,0.2271516381043391,7.574253350161094,5.5254410971719405,2.3306554603351546,3.2824642887816493
1.15,0.0,0.1,0.6,0.8125,0.7281667860771002,-0.7281667860771002,0.224521612772652,1.4471085542426354,1.382021612772652,1.6019000424923198,0.19682430837813664,8.138730707056608,5.850839974459107,2.2138604802258155,3.398907488941373
1.15,0.2,0.1,0.2,3.3125,0.7696269873880057,-0.7696269873880057,0.15105470053907008,1.5238099266678107,1.3689375778082282,1.6812233348155985,0.20263500579172192,8.29680601457204,5.981352076657286,2.301489799717137,3.482315823077286
1.0,0.0,0.2,0.2,1.625,0.7195541365173808,-0.7195541365173808,0.09844341859148753,1.4311751525571546,1.2284434185914874,1.5227190650040925,0.1756024974015551,8.671397545799412,6.16936007752105,1.8705742137680608,3.5027065230077903
1.15,0.0,0.2,0.4,1.625,0.7472912655836859,-0.7472912655836859,0.16844341859148754,1.482488841329819,1.3719434185914874,1.636881392276844,0.19201053918746858,8.524955969623536,6.114129867552194,2.245708653149087,3.5301245504240746
1.15,0.4,0.1,0.0,5.8125,0.8246208244244702,-0.8246208244244702,0.12738715993511254,1.62554852518527,1.3575344157049472,1.7882815969878731,0.21367620354234812,8.369119103304625,6.0658259760937625,2.427653812882842,3.5533716558059494
1.0,0.2,0.1,0.0,3.3125,0.7749733027489902,-0.7749733027489902,0.08105470053907009,1.533700610085632,1.2254375778082283,1.6305116602594298,0.1819426579524744,8.961678798192224,6.395770299915746,1.9980902595363885,3.640769935645022
0.85,0.0,0.2,0.0,1.625,0.7249004518783653,-0.7249004518783653,0.028443418591487538,1.441065835974976,1.0849434185914872,1.475340372361448,0.1549101495623076,9.523845768207977,6.706868879661692,1.600660827175867,3.71876645997745
1.0,0.0,0.0,0.4,0.0,0.7223908137053207,-0.7223908137053207,0.13999999999999999,1.4364230053548435,1.232,1.5297330437826944,0.15945038962516095,9.593786803398977,6.771367987533279,1.8846311099402795,3.783187880588569
1.15,0.2,0.3,0.0,4.9375,0.8434466864647843,-0.8434466864647843,0.09869470112460045,1.660376369959851,1.3545775783937586,1.8252213950549745,0.19957916165444187,9.145350546242021,6.583305343326555,2.4724039773460453,3.8033973616233774
