score,net_electric,TBR,fail_rate,wall_load,wall_temp,bootstrap,blanket_model,blanket_attenuation,blanket_front_heating_frac,capex_billion,annual_revenue_musd,annual_cost_musd
814451.7186373164,2308.3966885096515,1.4000000000000001,0.0,7.100039970278811,150.28627971340543,0.7986595491140722,openmc_dataset,0.0982363434691065,0.6107389593344842,14.082912231057973,1182960.9669936562,1267.4621007952178
812067.76966515,1587.043634706059,1.4000000000000001,0.0,5.8856644242272464,209.00031046747932,0.32122136436739274,openmc_dataset,0.0539288745774948,0.1794368695760611,12.706535692907858,813296.381041467,1143.588212361707
811510.5337153621,1585.5929250744673,1.4000000000000001,0.0,5.411852010556689,159.905510612603,0.5476419356593266,openmc_dataset,0.0552893260349023,0.2971869109839704,11.61527508716809,812552.9503836615,1045.3747578451282
807095.0461229185,1577.0990549425535,1.4000000000000001,0.0,5.374312950485299,187.9969216378709,0.32955262245465294,openmc_dataset,0.0687217396772568,0.0740280747505053,12.21771389534318,808200.1816958609,1099.5942505808862
801769.425340458,1566.7799377445554,1.4000000000000001,0.0,5.082818338026545,76.04768332709834,0.3364416809069961,openmc_dataset,0.114379281210407,0.0785297289990186,12.21738350706498,802912.0468965748,1099.5645156358482
800168.8782303913,1924.17835741981,1.4000000000000001,0.0,6.784604166960032,131.92837290176124,0.5881731521635352,openmc_dataset,0.0889233981704377,0.0794333560745966,13.30281416502972,986064.4410433561,1197.2532748526748
795876.5562664845,1619.5798708019868,1.4000000000000001,0.0,6.33144929064462,85.77407779632811,0.19318444734720872,openmc_dataset,0.0678217990521806,0.1129734051666973,12.468866934101962,829969.9005911861,1122.1980240691767
790497.5187266894,1552.7150748391782,1.4000000000000001,0.0,5.752680216175976,127.66432355219484,0.85,openmc_dataset,0.1286499479745286,0.3298779659309112,11.717137903890105,795704.3672520854,1054.5424113501094
786521.8100294176,2678.50140905989,1.4000000000000001,0.0,7.394129161700392,57.004188240401064,0.7164468012625524,openmc_dataset,0.2725761607955319,0.1774708558522572,15.866492348108657,1372624.832086831,1427.984311329779
782135.1366678646,1891.422793595837,1.4000000000000001,0.0,6.7782918543346105,153.70032952848442,0.85,openmc_dataset,0.079805832207681,0.0624429501506388,12.938809171787444,969278.5248061228,1164.4928254608699
781476.9673225118,1534.9476051865129,1.4000000000000001,0.0,5.942316259265152,63.443669675923275,0.85,openmc_dataset,0.0940643391478131,0.0673825247520502,11.295201489359368,786599.2497538805,1016.5681340423431
772175.2817950164,1510.253334023447,1.4000000000000001,0.0,5.48804625851212,125.0875459595415,0.684281459154103,openmc_dataset,0.079805832207681,0.0624429501506388,11.90784927449273,773944.4235536555,1071.7064347043456
767947.4713402902,1500.8828624311393,1.4000000000000001,0.0,5.661096971659132,93.58408350203126,0.19722613373269102,openmc_dataset,0.1142217361304362,0.1925862189580392,11.96197896597852,769142.4316814615,1076.5781069380669
767405.6567727241,1499.9251612772523,1.4000000000000001,0.0,4.781263985447269,156.23185815687646,0.48030224998921045,openmc_dataset,0.3414922565378974,0.2153340938260472,11.94794000114158,768651.6481481409,1075.3146001027421
