TBR,blanket_attenuation,blanket_front_heating_frac,blanket_model,bootstrap,capex_billion,fG,frac_cap,lithium_thickness,lithium_velocity,net_electric,ok,score,wall_load
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890660045359443,0.85,0.5,0.008,1.0,4284.059441238942,True,2174641.885291084,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890660045359443,0.85,0.5,0.004,1.0,4284.059441238942,True,2174641.8848006157,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890660045359443,0.85,0.5,0.012,1.0,4284.059441238942,True,2174641.855346176,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890660045359443,0.85,0.5,0.002,1.0,4284.059441238942,True,2174636.6329279672,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890660045359443,0.85,0.5,0.001,1.0,4284.059441238942,True,2174635.434390175,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.889841194799875,0.85,0.5,0.004,2.0,4283.757788398536,True,2174488.0360298487,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.889841194799875,0.85,0.5,0.008,2.0,4283.757788398536,True,2174488.010545068,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.889841194799875,0.85,0.5,0.002,2.0,4283.757788398536,True,2174487.289818038,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.889841194799875,0.85,0.5,0.001,2.0,4283.757788398536,True,2174487.082647188,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.889841194799875,0.85,0.5,0.012,2.0,4283.757788398536,True,2174479.0573686166,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890762400463156,0.85,0.5,0.02,0.5,4284.097147843992,True,2173862.32092182,6.717467857619063
